season,team_a,team_b,team_a_id,team_b_id,actual_team_a_win,actual_winner,actual_loser,winner_seed,loser_seed,actual_upset,regular_season_power_gap,team_a_power_rating,team_b_power_rating,factor_only_probability,power_baseline_probability,combined_probability,matchup_adjustment_probability_points,combined_prediction_correct,kenpom_netrtg_a,kenpom_netrtg_b,kenpom_netrtg_gap,kenpom_team_a_probability,model_team_a_probability,model_actual_winner_probability,kenpom_actual_winner_probability,actual_winner_probability_gap_pp,model_correct,kenpom_correct,model_predicted_winner,kenpom_predicted_winner,comparison_category
2018,West Virginia,Marshall,1452,1267,1,West Virginia,Marshall,5.0,13.0,False,7.167850811355933,10.630208345938016,3.4623575345820825,0.8476035785607854,0.7969794827144021,0.7851329347359476,-1.1846547978454525,True,22.44,6.53,15.91,0.9260666976959422,0.7851329347359476,0.7851329347359476,0.9260666976959422,-14.09337629599946,True,True,West Virginia,West Virginia,both_correct
2017,Arizona,North Dakota,1112,1315,1,Arizona,North Dakota,2.0,15.0,False,8.801130866764055,11.337660394608164,2.5365295278441096,0.9090369273339196,0.8442578375690647,0.8346568442751916,-0.9600993293873096,True,23.31,0.04,23.27,0.976192992244366,0.8346568442751916,0.8346568442751916,0.976192992244366,-14.153614796917434,True,True,Arizona,Arizona,both_correct
2018,Michigan St,Bucknell,1277,1137,1,Michigan St,Bucknell,3.0,14.0,False,7.996645548263375,14.86799093415256,6.871345385889185,0.8230134360139829,0.8221950886773007,0.8048266912809023,-1.7368397396398394,True,25.41,7.31,18.1,0.946881658097636,0.8048266912809023,0.8048266912809023,0.946881658097636,-14.205496681673369,True,True,Michigan St,Michigan St,both_correct
2021,Michigan,Florida St,1276,1199,1,Michigan,Florida St,1.0,4.0,False,2.825422813580616,9.345037560386814,6.519614746806198,0.6971941696413729,0.6246806344398859,0.6219351641323285,-0.274547030755734,True,29.67,22.12,7.550000000000001,0.7650840837426468,0.6219351641323285,0.6219351641323285,0.7650840837426468,-14.314891961031828,True,True,Michigan,Michigan,both_correct
2018,Radford,LIU Brooklyn,1347,1254,1,Radford,LIU Brooklyn,16.0,16.0,False,3.1864951830552712,1.736455184974986,-1.4500399980802854,0.7642651323028753,0.641253928084468,0.6430086054289599,0.1754677344491861,True,0.07,-8.27,8.34,0.787186452135625,0.6430086054289599,0.6430086054289599,0.787186452135625,-14.417784670666512,True,True,Radford,Radford,both_correct
2023,Connecticut,San Diego St,1163,1361,1,Connecticut,San Diego St,4.0,5.0,False,4.237979970861431,12.565029406010808,8.327049435149377,0.6593016763475518,0.6875269624077843,0.6716623070608517,-1.58646553469326,True,29.86,20.34,9.52,0.8173027248842091,0.6716623070608517,0.6716623070608517,0.8173027248842091,-14.564041782335735,True,True,Connecticut,Connecticut,both_correct
2019,Utah St,Washington,1429,1449,0,Washington,Utah St,9.0,8.0,True,4.660526063763415,10.734710934778208,6.074184871014793,0.6099236065710572,0.7051777927048533,0.6827262909091649,-2.2451501795688333,False,15.41,14.28,1.1300000000000008,0.5365149729080582,0.6827262909091649,0.3172737090908351,0.46348502709194184,-14.621131800110676,False,False,Utah St,Utah St,both_incorrect
2017,Baylor,USC,1124,1425,1,Baylor,USC,3.0,11.0,False,5.001202412736575,10.386916679675409,5.385714266938834,0.661177251808199,0.7189773769296188,0.6990373765488727,-1.994000038074617,True,24.23,13.45,10.780000000000001,0.8456913307832283,0.6990373765488727,0.6990373765488727,0.8456913307832283,-14.665395423435568,True,True,Baylor,Baylor,both_correct
2022,Baylor,Norfolk St,1124,1313,1,Baylor,Norfolk St,1.0,16.0,False,8.894983139326273,12.588615731143848,3.6936325918175754,0.927235438099827,0.8466807305374574,0.8397678295156156,-0.6912901021841833,True,27.04,-0.49,27.529999999999998,0.9878725583834308,0.8397678295156156,0.8397678295156156,0.9878725583834308,-14.810472886781522,True,True,Baylor,Baylor,both_correct
2017,Kentucky,Wichita St,1246,1455,1,Kentucky,Wichita St,2.0,10.0,False,-2.144274135399314,14.047321412554297,16.19159554795361,0.5505311956634468,0.3840145172456156,0.4057958555557248,2.178133831010914,False,27.72,26.14,1.5799999999999983,0.5544896606844313,0.4057958555557248,0.4057958555557248,0.5544896606844313,-14.86938051287065,False,True,Wichita St,Kentucky,kenpom_only_correct
2019,Oklahoma,Mississippi,1328,1279,1,Oklahoma,Mississippi,9.0,8.0,True,-0.4873302450443475,4.990118255492504,5.477448500536852,0.4023165763092078,0.4637803348226392,0.4597311925234441,-0.4049142299195118,False,16.94,13.98,2.960000000000001,0.6085409926803014,0.4597311925234441,0.4597311925234441,0.6085409926803014,-14.88098001568573,False,True,Mississippi,Oklahoma,kenpom_only_correct
2022,Michigan,Colorado St,1276,1161,1,Michigan,Colorado St,11.0,6.0,True,-1.5379798512493323,5.419681965960294,6.957661817209626,0.5241770379198493,0.4127181357845786,0.4278395887370959,1.5121452952517211,False,16.61,14.45,2.16,0.5774420707817608,0.4278395887370959,0.4278395887370959,0.5774420707817608,-14.960248204466492,False,True,Colorado St,Michigan,kenpom_only_correct
2022,UCLA,Akron,1417,1103,1,UCLA,Akron,4.0,13.0,False,8.183509213265763,11.753875013633872,3.5703658003681085,0.8596144572637129,0.8275289643682584,0.8134424893187704,-1.4086475049488012,True,24.26,3.62,20.64,0.9640812227580399,0.8134424893187704,0.8134424893187704,0.9640812227580399,-15.063873343926948,True,True,UCLA,UCLA,both_correct
2021,Wisconsin,North Carolina,1458,1314,1,Wisconsin,North Carolina,9.0,8.0,True,-0.5721620038303286,5.870315638137555,6.4424776419678835,0.7212415357405358,0.4596142881392254,0.4865797052093938,2.696541707016842,False,22.4,18.62,3.7799999999999976,0.6395261085405325,0.4865797052093938,0.4865797052093938,0.6395261085405325,-15.294640333113868,False,True,North Carolina,Wisconsin,kenpom_only_correct
2018,Loyola-Chicago,Michigan,1260,1276,0,Michigan,Loyola-Chicago,3.0,11.0,False,-2.392388497225527,8.420273592214102,10.812662089439629,0.3136148332994629,0.3724851546327629,0.3748209466015654,0.2335791968802458,True,16.39,24.2,-7.809999999999999,0.21514980994656097,0.3748209466015654,0.6251790533984346,0.784850190053439,-15.967113665500444,True,True,Michigan,Michigan,both_correct
2018,Auburn,Col Charleston,1120,1158,1,Auburn,Col Charleston,4.0,13.0,False,5.546663750544312,9.48979814776537,3.9431343972210584,0.8268299363384949,0.740232482674471,0.733775551732538,-0.6456930941933003,True,18.69,5.16,13.530000000000001,0.8951349080488196,0.733775551732538,0.733775551732538,0.8951349080488196,-16.13593563162816,True,True,Auburn,Auburn,both_correct
2022,North Carolina,Marquette,1314,1266,1,North Carolina,Marquette,8.0,9.0,False,2.262095330400456,6.556601442853179,4.294506112452723,0.5784506457069805,0.598243188392243,0.5885036379261646,-0.973955046607844,True,20.13,13.06,7.0699999999999985,0.7508997928606324,0.5885036379261646,0.5885036379261646,0.7508997928606324,-16.23961549344678,True,True,North Carolina,North Carolina,both_correct
2019,Tennessee,Colgate,1397,1159,1,Tennessee,Colgate,2.0,15.0,False,7.783578961552664,12.286770183974667,4.503191222422004,0.8748784744785604,0.8159565220500867,0.8050846553653233,-1.0871866684763476,True,26.24,4.6,21.64,0.9692622213814859,0.8050846553653233,0.8050846553653233,0.9692622213814859,-16.41775660161626,True,True,Tennessee,Tennessee,both_correct
2022,Loyola-Chicago,Ohio St,1260,1326,0,Ohio St,Loyola-Chicago,7.0,10.0,False,4.396376593283364,10.494704817709533,6.098328224426169,0.5339867805692082,0.6942112589819787,0.6669728099834243,-2.723844899855432,False,16.52,16.24,0.28000000000000114,0.5023405145653344,0.6669728099834243,0.33302719001657566,0.49765948543466565,-16.463229541809,False,False,Loyola-Chicago,Loyola-Chicago,both_incorrect
2017,UNC Wilmington,Virginia,1423,1438,0,Virginia,UNC Wilmington,5.0,12.0,False,-4.60712419552074,8.25035148074592,12.85747567626666,0.2764828447645308,0.2770385344952714,0.2902640068602771,1.3225472365005764,True,12.46,24.29,-11.829999999999998,0.1254403337892922,0.2902640068602771,0.7097359931397229,0.8745596662107078,-16.48236730709849,True,True,Virginia,Virginia,both_correct
2021,Illinois,Drexel,1228,1180,1,Illinois,Drexel,1.0,16.0,False,8.759059620171968,11.65343542409994,2.894375803927971,0.7926688648944457,0.8431616289457524,0.821295092802993,-2.1866536142759463,True,29.06,0.67,28.389999999999997,0.9894252219038214,0.821295092802993,0.821295092802993,0.9894252219038214,-16.813012910082847,True,True,Illinois,Illinois,both_correct
2019,Abilene Chr,Kentucky,1101,1246,0,Kentucky,Abilene Chr,2.0,15.0,False,-7.786949027958471,4.122519115598266,11.909468143556737,0.1631689911286884,0.1697318394420574,0.1852849246308002,1.5553085188742766,True,1.35,27.57,-26.22,0.013918595860674478,0.1852849246308002,0.8147150753691998,0.9860814041393255,-17.13663287701257,True,True,Kentucky,Kentucky,both_correct
2021,TX Southern,Michigan,1411,1276,0,Michigan,TX Southern,1.0,16.0,False,-8.291231894143579,1.0538056662432354,9.345037560386814,0.1895711954609173,0.156147761557157,0.1753900899081566,1.9242328350999536,True,-4.37,29.67,-34.04,0.003987762873012566,0.1753900899081566,0.8246099100918434,0.9960122371269874,-17.140232703514403,True,True,Michigan,Michigan,both_correct
2017,South Carolina,Marquette,1376,1266,1,South Carolina,Marquette,7.0,10.0,False,-0.2360265041376976,7.247215466964562,7.4832419711022595,0.551658129764757,0.4761492268120513,0.4836791219487477,0.7529895136696385,False,20.8,16.58,4.220000000000002,0.6557031517572836,0.4836791219487477,0.4836791219487477,0.6557031517572836,-17.202402980853588,False,True,Marquette,South Carolina,kenpom_only_correct
2019,Houston,Kentucky,1222,1246,0,Kentucky,Houston,2.0,3.0,False,1.2601152702740137,13.16958341383075,11.909468143556737,0.3885688638223034,0.5498736741152679,0.5305691336901769,-1.9304540425091,False,24.13,27.57,-3.4400000000000013,0.3566275846837609,0.5305691336901769,0.4694308663098231,0.6433724153162391,-17.394154900641603,False,True,Houston,Kentucky,kenpom_only_correct
2023,FL Atlantic,San Diego St,1194,1361,0,San Diego St,FL Atlantic,5.0,9.0,False,3.075667755605594,11.40271719075497,8.327049435149377,0.6463021786861831,0.6362006068654839,0.6267410922754378,-0.9459514590046014,False,19.38,20.34,-0.9600000000000009,0.4525344089836754,0.6267410922754378,0.37325890772456216,0.5474655910163246,-17.420668329176248,False,True,FL Atlantic,San Diego St,kenpom_only_correct
2018,Auburn,Clemson,1120,1155,0,Clemson,Auburn,5.0,4.0,True,1.106363225665575,9.48979814776537,8.383434922099795,0.6588307500624657,0.5423431068366111,0.5492163795401618,0.6873272703550648,False,18.69,21.65,-2.9599999999999973,0.37456301069120695,0.5492163795401618,0.4507836204598382,0.625436989308793,-17.46533688489548,False,True,Auburn,Clemson,kenpom_only_correct
2021,Kansas,USC,1242,1425,0,USC,Kansas,6.0,3.0,True,-2.2101237856019367,6.737222599131272,8.947346384733208,0.4716697273138452,0.3809412884596868,0.396309651385183,1.5368362925496204,True,19.98,27.58,-7.599999999999998,0.22091854662335078,0.396309651385183,0.6036903486148171,0.7790814533766492,-17.539110476183218,True,True,USC,USC,both_correct
2021,Tennessee,Oregon St,1397,1333,0,Oregon St,Tennessee,12.0,5.0,True,7.443651102972069,7.934715249812655,0.4910641468405856,0.9362316814103546,0.8056548470356459,0.8067823082836827,0.1127461248036754,False,19.95,16.4,3.5500000000000007,0.630939320667252,0.8067823082836827,0.1932176917163173,0.369060679332748,-17.58429876164307,False,False,Tennessee,Tennessee,both_incorrect
2023,Arkansas,Connecticut,1116,1163,0,Connecticut,Arkansas,4.0,8.0,False,-4.56839992662205,7.9966294793887585,12.565029406010808,0.4109533050810738,0.2785737252963331,0.3029560772727622,2.438235197642907,True,18.05,29.86,-11.809999999999999,0.1257942904622228,0.3029560772727622,0.6970439227272378,0.8742057095377772,-17.71617868105394,True,True,Connecticut,Connecticut,both_correct
2022,Montana St,Texas Tech,1286,1403,0,Texas Tech,Montana St,3.0,14.0,False,-7.054734728414999,4.671938586006945,11.726673314421944,0.1691460254584487,0.1911052829446724,0.2049038315214766,1.3798548576804182,True,2.94,25.64,-22.7,0.024284214817926367,0.2049038315214766,0.7950961684785234,0.9757157851820736,-18.06196167035502,True,True,Texas Tech,Texas Tech,both_correct
2022,New Mexico St,Arkansas,1308,1116,0,Arkansas,New Mexico St,4.0,12.0,False,-2.4894038070023043,5.55758633453955,8.046990141541855,0.3051981617764809,0.3680153966544294,0.3702370869075009,0.2221690253071562,True,10.61,19.46,-8.850000000000001,0.18820275484720936,0.3702370869075009,0.6297629130924991,0.8117972451527906,-18.203433206029153,True,True,Arkansas,Arkansas,both_correct
2019,N Kentucky,Texas Tech,1297,1403,0,Texas Tech,N Kentucky,3.0,14.0,False,-7.441456220307998,5.417194251168894,12.858650471476892,0.3222941910128099,0.1795705162470528,0.2069900536749921,2.7419537427939344,True,7.14,30.03,-22.89,0.02356929459959687,0.2069900536749921,0.7930099463250079,0.9764307054004031,-18.342075907539524,True,True,Texas Tech,Texas Tech,both_correct
2019,Liberty,Virginia Tech,1251,1439,0,Virginia Tech,Liberty,4.0,12.0,False,-4.589730241163579,7.5553356755311825,12.145065916694762,0.3519021827571742,0.2777274572358944,0.2974527910342484,1.9725333798354008,True,11.54,24.07,-12.530000000000001,0.1135804010199713,0.2974527910342484,0.7025472089657516,0.8864195989800288,-18.387239001427712,True,True,Virginia Tech,Virginia Tech,both_correct
2022,Tennessee,Longwood,1397,1255,1,Tennessee,Longwood,3.0,14.0,False,7.46734007875439,11.73902998686006,4.271689908105671,0.8120235012971335,0.806386713190211,0.7896006555324161,-1.678605765779495,True,25.1,2.22,22.880000000000003,0.9746880449542521,0.7896006555324161,0.7896006555324161,0.9746880449542521,-18.5087389421836,True,True,Tennessee,Tennessee,both_correct
2017,Notre Dame,Princeton,1323,1343,1,Notre Dame,Princeton,5.0,12.0,False,1.4993410388995,9.60165911492676,8.10231807602726,0.6532779990784089,0.5615440894393753,0.5647061828703528,0.3162093430977508,True,19.74,12.61,7.129999999999999,0.7527037287951168,0.5647061828703528,0.5647061828703528,0.7527037287951168,-18.799754592476404,True,True,Notre Dame,Notre Dame,both_correct
2018,Houston,Michigan,1222,1276,0,Michigan,Houston,3.0,6.0,False,0.8907117282331551,11.703373817672784,10.812662089439629,0.5262802346435674,0.5317488752899068,0.5279297264387314,-0.3819148851175402,False,20.24,24.2,-3.960000000000001,0.33764247360850314,0.5279297264387314,0.4720702735612686,0.6623575263914969,-19.02872528302283,False,True,Houston,Michigan,kenpom_only_correct
2017,Kansas,Purdue,1242,1345,1,Kansas,Purdue,1.0,4.0,False,-0.7366787435543785,11.670842767579842,12.40752151113422,0.5977070946186595,0.4515515262591171,0.4672789506575808,1.5727424398463696,False,27.45,23.12,4.329999999999998,0.6596933467078533,0.4672789506575808,0.4672789506575808,0.6596933467078533,-19.24143960502725,False,True,Purdue,Kansas,kenpom_only_correct
2019,Purdue,Old Dominion,1345,1330,1,Purdue,Old Dominion,3.0,14.0,False,6.973783251418952,10.984397609854229,4.0106143584352765,0.7964314523791635,0.7907040330377371,0.7741541583020518,-1.6549874735685255,True,26.81,5.45,21.36,0.9678892576447033,0.7741541583020518,0.7741541583020518,0.9678892576447033,-19.373509934265154,True,True,Purdue,Purdue,both_correct
2019,Villanova,Purdue,1437,1345,0,Purdue,Villanova,3.0,6.0,False,-2.957690017407971,8.026707592446257,10.984397609854229,0.4701622638237721,0.3467687522640822,0.3670085285199097,2.0239776255827513,True,17.33,26.81,-9.48,0.17318207812597286,0.3670085285199097,0.6329914714800903,0.8268179218740271,-19.382645039393687,True,True,Purdue,Purdue,both_correct
2018,Kansas,Penn,1242,1335,1,Kansas,Penn,1.0,16.0,False,6.685421136901143,11.374854269038297,4.689433132137154,0.7856986576231408,0.7811181539006576,0.7646501579374021,-1.6467995963255544,True,23.49,3.69,19.799999999999997,0.9590883508499316,0.7646501579374021,0.7646501579374021,0.9590883508499316,-19.44381929125295,True,True,Kansas,Kansas,both_correct
2017,ETSU,Florida,1190,1196,0,Florida,ETSU,4.0,13.0,False,-5.247419663663534,8.053635008899562,13.301054672563096,0.1759677749702132,0.2524249087368674,0.2587179059579557,0.6292997221088226,True,11.1,27.5,-16.4,0.06426949707207787,0.2587179059579557,0.7412820940420444,0.9357305029279221,-19.444840888587777,True,True,Florida,Florida,both_correct
2022,TCU,Seton Hall,1395,1371,1,TCU,Seton Hall,9.0,8.0,True,-1.300815621263908,4.502465892273065,5.803281513536973,0.4304265478008997,0.4241215246181176,0.429100011896245,0.4978487278127441,False,17.02,13.61,3.41,0.6256712823279704,0.429100011896245,0.429100011896245,0.6256712823279704,-19.65712704317254,False,True,Seton Hall,TCU,kenpom_only_correct
2019,Montana,Michigan,1285,1276,0,Michigan,Montana,2.0,15.0,False,-6.902933278851194,5.718077079495515,12.621010358346709,0.2550145091104102,0.195785164156924,0.2169008782726885,2.1115714115764463,True,3.53,28.32,-24.79,0.01746218755692287,0.2169008782726885,0.7830991217273116,0.9825378124430771,-19.943869071576557,True,True,Michigan,Michigan,both_correct
2018,UMBC,Kansas St,1420,1243,0,Kansas St,UMBC,9.0,16.0,False,-4.441125885294127,0.6228530910366317,5.063978976330759,0.1997211293964903,0.2836560041457622,0.2879885011195386,0.4332496973776412,True,0.5,14.77,-14.27,0.08826215466709121,0.2879885011195386,0.7120114988804613,0.9117378453329088,-19.972634645244746,True,True,Kansas St,Kansas St,both_correct
2023,Creighton,NC State,1166,1301,1,Creighton,NC State,6.0,11.0,False,2.43280635606547,8.952402439711065,6.519596083645595,0.4657973157016911,0.6063231451350902,0.5854082722873921,-2.0914872847698107,True,21.83,13.55,8.279999999999998,0.7855623942132807,0.5854082722873921,0.5854082722873921,0.7855623942132807,-20.015412192588855,True,True,Creighton,Creighton,both_correct
2018,NC Central,TX Southern,1300,1411,0,TX Southern,NC Central,16.0,16.0,False,-1.0458505755669163,-2.986862691685374,-1.9410121161184577,0.5184487376620911,0.4364712519450088,0.4473605169505829,1.0889265005574025,True,-13.41,-6.65,-6.76,0.245089722578789,0.4473605169505829,0.5526394830494171,0.754910277421211,-20.227079437179384,True,True,TX Southern,TX Southern,both_correct
2022,Illinois,Chattanooga,1228,1151,1,Illinois,Chattanooga,4.0,13.0,False,1.508474817922945,8.818853255429872,7.310378437506927,0.4933224955260237,0.5619884098751162,0.5503518126654867,-1.163659720962951,True,18.75,11.51,7.24,0.7559880943413481,0.5503518126654867,0.5503518126654867,0.7559880943413481,-20.563628167586135,True,True,Illinois,Illinois,both_correct
2022,Providence,Richmond,1344,1350,1,Providence,Richmond,4.0,12.0,False,0.575399369668105,4.8598121748911325,4.2844128052230275,0.5959520349087234,0.5162096287830247,0.5213138656686399,0.5104236885615232,True,15.89,9.45,6.440000000000001,0.7314332964306658,0.5213138656686399,0.5213138656686399,0.7314332964306658,-21.011943076202588,True,True,Providence,Providence,both_correct
2021,Arkansas,Baylor,1116,1124,0,Baylor,Arkansas,1.0,3.0,False,-4.085465881306945,9.618108260475296,13.70357414178224,0.5322539668444379,0.2981505748063653,0.3297902023958521,3.1639627589486796,True,21.56,33.87,-12.309999999999999,0.1171984849750905,0.3297902023958521,0.6702097976041479,0.8828015150249096,-21.259171742076166,True,True,Baylor,Baylor,both_correct
2019,Gonzaga,Texas Tech,1211,1403,0,Texas Tech,Gonzaga,3.0,1.0,True,8.493376091494923,21.352026562971815,12.858650471476892,0.8112364910986122,0.8360934754309965,0.8163448211653761,-1.974865426562045,False,32.85,30.03,2.8200000000000003,0.6031543313710711,0.8163448211653761,0.1836551788346239,0.3968456686289289,-21.319048979430498,False,False,Gonzaga,Gonzaga,both_incorrect
2021,BYU,UCLA,1140,1417,0,UCLA,BYU,11.0,6.0,True,3.8509144266856623,8.343520377219576,4.492605950533914,0.5968808548207608,0.6708648325289847,0.6519173042355156,-1.8947528293469016,False,21.12,22.43,-1.3099999999999987,0.438603801544817,0.6519173042355156,0.34808269576448436,0.561396198455183,-21.33135026906986,False,True,BYU,UCLA,kenpom_only_correct
2023,Xavier,Kennesaw,1462,1244,1,Xavier,Kennesaw,3.0,14.0,False,5.237670959756414,7.878783680634811,2.6411127208783967,0.7190563457694873,0.7283209923191499,0.7122553014902773,-1.606569082887266,True,19.95,4.04,15.91,0.9260666976959422,0.7122553014902773,0.7122553014902773,0.9260666976959422,-21.381139620566493,True,True,Xavier,Xavier,both_correct
2021,LSU,Michigan,1261,1276,0,Michigan,LSU,1.0,8.0,False,-2.271546194307348,7.073491366079466,9.345037560386814,0.4673798420532965,0.3780832461716776,0.3935096191847938,1.5426373013116168,True,20.35,29.67,-9.32,0.1769047307619496,0.3935096191847938,0.6064903808152062,0.8230952692380504,-21.66048884228442,True,True,Michigan,Michigan,both_correct
2018,Wright St,Tennessee,1460,1397,0,Tennessee,Wright St,3.0,14.0,False,-5.631627384263098,3.766383579800447,9.398010964063545,0.2909109379302663,0.2383694278061308,0.2578546050272063,1.948517722107554,True,2.89,22.27,-19.38,0.04076149209519982,0.2578546050272063,0.7421453949727936,0.9592385079048001,-21.70931129320065,True,True,Tennessee,Tennessee,both_correct
2018,Ohio St,S Dakota St,1326,1355,1,Ohio St,S Dakota St,5.0,12.0,False,2.802919199903201,9.365224002954378,6.562304803051177,0.7896636847425896,0.623637510857121,0.6314081975224736,0.7770686665352522,True,21.16,10.2,10.96,0.8494383101771734,0.6314081975224736,0.6314081975224736,0.8494383101771734,-21.803011265469983,True,True,Ohio St,Ohio St,both_correct
2021,Iona,Alabama,1233,1104,0,Alabama,Iona,2.0,15.0,False,-6.471520465265712,3.3902722825144593,9.861792747780171,0.3071112733872228,0.209556328796734,0.233421747423018,2.3865418626284023,True,-0.78,25.09,-25.87,0.014714202652047583,0.233421747423018,0.766578252576982,0.9852857973479524,-21.870754477097044,True,True,Alabama,Alabama,both_correct
2023,Gonzaga,Connecticut,1211,1163,0,Connecticut,Gonzaga,4.0,3.0,True,-0.5488322998777448,12.016197106133063,12.565029406010808,0.4550534971605048,0.4607594610156081,0.4620467637050364,0.1287302689428282,True,23.02,29.86,-6.84,0.24271261376822462,0.4620467637050364,0.5379532362949636,0.7572873862317754,-21.933414993681176,True,True,Connecticut,Connecticut,both_correct
2017,Purdue,Vermont,1345,1436,1,Purdue,Vermont,4.0,13.0,False,3.5030246518673067,12.40752151113422,8.904496859266914,0.5642996228105263,0.6555118198177088,0.635949451002989,-1.9562368814719733,True,23.12,11.67,11.450000000000001,0.8592596968741795,0.635949451002989,0.635949451002989,0.8592596968741795,-22.331024587119042,True,True,Purdue,Purdue,both_correct
2021,Utah St,Texas Tech,1429,1403,0,Texas Tech,Utah St,6.0,11.0,False,-0.1227311473183618,8.583762225442172,8.706493372760534,0.4463923772068883,0.4817359987495355,0.4788163058928451,-0.2919692856690359,True,15.34,21.81,-6.469999999999999,0.25383778353483133,0.4788163058928451,0.5211836941071549,0.7461622164651687,-22.497852235801375,True,True,Texas Tech,Texas Tech,both_correct
2021,Baylor,Houston,1124,1222,1,Baylor,Houston,1.0,2.0,False,-0.5328183788138148,13.70357414178224,14.236392520596056,0.4049017968103832,0.4615457684829471,0.4581039552009797,-0.3441813281967354,False,33.87,28.75,5.119999999999997,0.6876635219183651,0.4581039552009797,0.4581039552009797,0.6876635219183651,-22.95595667173854,False,True,Houston,Baylor,kenpom_only_correct
2023,Creighton,Princeton,1166,1343,1,Creighton,Princeton,6.0,15.0,False,4.141612968882001,8.952402439711065,4.810789470829064,0.6419773011745198,0.6834215630611183,0.6666070702504208,-1.681449281069758,True,21.83,8.04,13.79,0.8990027561529943,0.6666070702504208,0.6666070702504208,0.8990027561529943,-23.239568590257353,True,True,Creighton,Creighton,both_correct
2019,LSU,Yale,1261,1463,1,LSU,Yale,3.0,14.0,False,2.743425802829534,8.648209614543177,5.904783811713642,0.7629737835321112,0.6208742724064856,0.6258628569472448,0.4988584540759122,True,20.22,8.79,11.43,0.8588695348957319,0.6258628569472448,0.6258628569472448,0.8588695348957319,-23.300667794848717,True,True,LSU,LSU,both_correct
2017,Iowa St,Nevada,1235,1305,1,Iowa St,Nevada,5.0,12.0,False,2.359420325053023,10.41849330319701,8.059072978143988,0.6312135031672449,0.6028565408526314,0.5972136272118,-0.564291364083136,True,23.45,13.31,10.139999999999999,0.8317495846174996,0.5972136272118,0.5972136272118,0.8317495846174996,-23.453595740569956,True,True,Iowa St,Iowa St,both_correct
2019,N Dakota St,NC Central,1295,1300,1,N Dakota St,NC Central,16.0,16.0,False,1.2896897768240048,-1.036577827326667,-2.326267604150672,0.6131866841414151,0.5513196844844408,0.5523035205669162,0.0983836082475431,True,-3.2,-11.55,8.350000000000001,0.7874562541487139,0.5523035205669162,0.5523035205669162,0.7874562541487139,-23.515273358179765,True,True,N Dakota St,N Dakota St,both_correct
2021,Creighton,Ohio,1166,1325,1,Creighton,Ohio,5.0,13.0,False,2.1490173165337296,7.394533629203622,5.245516312669892,0.7041319761165977,0.5928612363962292,0.5960115135745881,0.3150277178358918,True,20.59,10.47,10.12,0.8312981319594931,0.5960115135745881,0.5960115135745881,0.8312981319594931,-23.528661838490493,True,True,Creighton,Creighton,both_correct
2019,Kentucky,Wofford,1246,1459,1,Kentucky,Wofford,2.0,7.0,False,0.002044767161891,11.909468143556737,11.907423376394846,0.6760499178308061,0.4878941288688702,0.5054623097408439,1.7568180871973704,True,27.57,20.69,6.879999999999999,0.7451295572967619,0.5054623097408439,0.5054623097408439,0.7451295572967619,-23.966724755591795,True,True,Kentucky,Kentucky,both_correct
2021,Grand Canyon,Iowa,1213,1234,0,Iowa,Grand Canyon,2.0,15.0,False,-5.110582740188931,5.588683561907956,10.699266302096888,0.4428369781727362,0.2575613822153037,0.286763254918017,2.920187270271329,True,8.32,26.87,-18.55,0.04632389341005271,0.286763254918017,0.713236745081983,0.9536761065899473,-24.04393615079643,True,True,Iowa,Iowa,both_correct
2018,Florida,St Bonaventure,1196,1382,1,Florida,St Bonaventure,6.0,11.0,False,0.8244297775331262,7.342796741735626,6.5183669642024995,0.562880999830672,0.5284864583726638,0.5285247902593894,0.0038331886725528,True,18.96,11.21,7.75,0.7708264312245552,0.5285247902593894,0.5285247902593894,0.7708264312245552,-24.23016409651658,True,True,Florida,Florida,both_correct
2017,MTSU,Butler,1292,1139,0,Butler,MTSU,4.0,12.0,False,0.6666006377429046,9.782286700926704,9.1156860631838,0.5072824282386417,0.5207087734237655,0.516964274441898,-0.3744498981867572,False,14.95,20.76,-5.810000000000002,0.27450124768320355,0.516964274441898,0.48303572555810204,0.7254987523167964,-24.246302675869437,False,True,MTSU,Butler,kenpom_only_correct
2023,Connecticut,St Mary's CA,1163,1388,1,Connecticut,St Mary's CA,4.0,5.0,False,1.7039180655038848,12.565029406010808,10.861111340506923,0.404996544506845,0.5714709721544147,0.5503410492626952,-2.1129922891719444,True,29.86,21.24,8.620000000000001,0.7946464838374342,0.5503410492626952,0.5503410492626952,0.7946464838374342,-24.430543457473895,True,True,Connecticut,Connecticut,both_correct
2023,Kansas St,Montana St,1243,1286,1,Kansas St,Montana St,3.0,14.0,False,3.3991795946745924,7.165113047819574,3.7659334531449815,0.650388747609725,0.6508634805310424,0.6395464344941001,-1.131704603694228,True,18.51,5.49,13.020000000000001,0.8871670409058589,0.6395464344941001,0.6395464344941001,0.8871670409058589,-24.762060641175875,True,True,Kansas St,Kansas St,both_correct
2017,Winthrop,Butler,1457,1139,0,Butler,Winthrop,4.0,13.0,False,-3.8169905501515857,5.298695513032214,9.1156860631838,0.2377564952384454,0.3093692348570737,0.3139399370360906,0.4570702179016894,True,4.53,20.76,-16.23,0.06593659492838186,0.3139399370360906,0.6860600629639094,0.9340634050716181,-24.80033421077087,True,True,Butler,Butler,both_correct
